month,t_sec,band_c,n,n_up_wins,p_up,med_spread
2025-12,840,78,20,17,0.85,0.01
2025-12,840,80,13,9,0.6923,0.02
2025-12,840,82,18,11,0.6111,0.02
2025-12,840,84,9,9,1.0,0.01
2025-12,840,86,8,8,1.0,0.015
2025-12,840,88,22,21,0.9545,0.015
2025-12,840,90,28,23,0.8214,0.01
2025-12,840,92,47,47,1.0,0.01
2025-12,840,94,53,52,0.9811,0.01
2025-12,840,96,103,100,0.9709,0.01
2025-12,840,98,133,131,0.985,0.01
2025-12,870,0,106,0,0.0,0.01
2025-12,870,2,73,0,0.0,0.01
2025-12,870,4,36,1,0.0278,0.01
2025-12,870,6,21,0,0.0,0.02
2025-12,870,8,21,1,0.0476,0.02
2025-12,870,10,14,4,0.2857,0.02
2025-12,870,12,13,0,0.0,0.01
2025-12,870,14,11,1,0.0909,0.01
2025-12,870,16,14,2,0.1429,0.02
2025-12,870,18,5,1,0.2,0.01
2025-12,870,20,6,0,0.0,0.02
2025-12,870,22,8,0,0.0,0.025
2025-12,870,24,7,1,0.1429,0.04
2025-12,870,26,12,0,0.0,0.025
2025-12,870,28,10,5,0.5,0.03
2025-12,870,30,11,3,0.2727,0.03
2025-12,870,32,8,3,0.375,0.025
2025-12,870,34,14,5,0.3571,0.015
2025-12,870,36,10,3,0.3,0.01
2025-12,870,38,5,2,0.4,0.04
2025-12,870,40,4,1,0.25,0.025
2025-12,870,42,8,2,0.25,0.015
2025-12,870,44,6,4,0.6667,0.01
2025-12,870,46,6,1,0.1667,0.01
2025-12,870,48,54,26,0.4815,0.01
2025-12,870,50,91,40,0.4396,0.01
2025-12,870,52,13,7,0.5385,0.02
2025-12,870,54,6,3,0.5,0.01
2025-12,870,56,7,4,0.5714,0.02
2025-12,870,58,7,5,0.7143,0.01
2025-12,870,60,4,2,0.5,0.03
2025-12,870,62,8,7,0.875,0.015
2025-12,870,64,10,9,0.9,0.01
2025-12,870,66,6,3,0.5,0.02
2025-12,870,68,7,4,0.5714,0.02
2025-12,870,70,7,5,0.7143,0.03
2025-12,870,72,5,3,0.6,0.03
2025-12,870,74,9,7,0.7778,0.03
2025-12,870,76,3,3,1.0,0.03
2025-12,870,78,10,9,0.9,0.02
2025-12,870,80,6,5,0.8333,0.015
2025-12,870,82,21,17,0.8095,0.02
2025-12,870,84,13,12,0.9231,0.02
2025-12,870,86,11,10,0.9091,0.03
2025-12,870,88,8,7,0.875,0.02
2025-12,870,90,22,19,0.8636,0.02
2025-12,870,92,17,16,0.9412,0.03
2025-12,870,94,34,34,1.0,0.02
2025-12,870,96,69,67,0.971,0.01
2025-12,870,98,125,123,0.984,0.01
2025-12,885,0,86,0,0.0,0.01
2025-12,885,2,53,0,0.0,0.01
2025-12,885,4,18,1,0.0556,0.02
2025-12,885,6,20,1,0.05,0.01
2025-12,885,8,16,0,0.0,0.03
2025-12,885,10,14,0,0.0,0.02
2025-12,885,12,7,1,0.1429,0.02
2025-12,885,14,12,1,0.0833,0.03
2025-12,885,16,10,0,0.0,0.015
2025-12,885,18,4,0,0.0,0.02
2025-12,885,20,5,1,0.2,0.02
2025-12,885,22,3,1,0.3333,0.05
2025-12,885,24,7,0,0.0,0.04
2025-12,885,26,10,1,0.1,0.03
2025-12,885,28,5,1,0.2,0.03
2025-12,885,30,6,2,0.3333,0.01
2025-12,885,32,6,2,0.3333,0.015
2025-12,885,34,6,2,0.3333,0.05
2025-12,885,36,6,4,0.6667,0.01
2025-12,885,38,1,1,1.0,0.06
2025-12,885,40,5,0,0.0,0.05
2025-12,885,42,7,2,0.2857,0.05
2025-12,885,44,6,2,0.3333,0.025
2025-12,885,46,10,4,0.4,0.015
2025-12,885,48,55,27,0.4909,0.01
2025-12,885,50,89,42,0.4719,0.01
2025-12,885,52,10,4,0.4,0.025
2025-12,885,54,5,4,0.8,0.03
2025-12,885,56,4,4,1.0,0.015
2025-12,885,58,6,2,0.3333,0.01
2025-12,885,60,4,3,0.75,0.035
2025-12,885,62,7,6,0.8571,0.05
2025-12,885,64,1,0,0.0,0.11
2025-12,885,66,2,1,0.5,0.02
2025-12,885,68,5,2,0.4,0.02
2025-12,885,70,3,3,1.0,0.04
2025-12,885,72,5,4,0.8,0.02
2025-12,885,74,6,6,1.0,0.02
2025-12,885,76,3,3,1.0,0.02
2025-12,885,78,3,2,0.6667,0.01
2025-12,885,80,4,3,0.75,0.01
2025-12,885,82,8,7,0.875,0.01
2025-12,885,84,13,13,1.0,0.02
2025-12,885,86,7,5,0.7143,0.04
2025-12,885,88,10,9,0.9,0.03
2025-12,885,90,15,12,0.8,0.02
2025-12,885,92,12,12,1.0,0.02
2025-12,885,94,30,28,0.9333,0.01
2025-12,885,96,56,55,0.9821,0.01
2025-12,885,98,79,78,0.9873,0.01
2025-12,897,0,40,0,0.0,0.01
2025-12,897,2,47,1,0.0213,0.02
2025-12,897,4,15,0,0.0,0.05
2025-12,897,6,12,2,0.1667,0.02
2025-12,897,8,7,0,0.0,0.04
2025-12,897,10,5,0,0.0,0.03
2025-12,897,12,7,0,0.0,0.07
2025-12,897,14,4,0,0.0,0.015
2025-12,897,16,8,2,0.25,0.02
2025-12,897,18,2,0,0.0,0.075
2025-12,897,20,1,0,0.0,0.32
2025-12,897,24,4,0,0.0,0.05
2025-12,897,26,4,2,0.5,0.075
2025-12,897,28,4,0,0.0,0.07
2025-12,897,30,4,1,0.25,0.01
2025-12,897,32,3,1,0.3333,0.02
2025-12,897,34,2,1,0.5,0.09
2025-12,897,40,4,3,0.75,0.1
2025-12,897,42,5,3,0.6,0.14
2025-12,897,44,4,2,0.5,0.015
2025-12,897,46,8,3,0.375,0.01
2025-12,897,48,51,23,0.451,0.01
2025-12,897,50,85,38,0.4471,0.01
2025-12,897,52,8,5,0.625,0.02
2025-12,897,54,5,4,0.8,0.12
2025-12,897,56,1,1,1.0,0.07
2025-12,897,58,3,2,0.6667,0.01
2025-12,897,60,2,1,0.5,0.03
2025-12,897,62,3,3,1.0,0.03
2025-12,897,64,3,2,0.6667,0.03
2025-12,897,66,1,0,0.0,0.01
2025-12,897,68,2,1,0.5,0.015
2025-12,897,70,3,2,0.6667,0.11
2025-12,897,74,2,2,1.0,0.055
2025-12,897,76,3,2,0.6667,0.04
2025-12,897,78,2,1,0.5,0.08
2025-12,897,80,8,4,0.5,0.02
2025-12,897,82,1,1,1.0,0.01
2025-12,897,84,7,6,0.8571,0.02
2025-12,897,86,8,7,0.875,0.075
2025-12,897,88,7,7,1.0,0.02
2025-12,897,90,8,8,1.0,0.045
2025-12,897,92,7,7,1.0,0.05
2025-12,897,94,13,13,1.0,0.03
2025-12,897,96,26,24,0.9231,0.01
2025-12,897,98,60,59,0.9833,0.01
2025-12,899,0,42,0,0.0,0.01
2025-12,899,2,20,2,0.1,0.01
2025-12,899,4,11,0,0.0,0.04
2025-12,899,6,11,0,0.0,0.04
2025-12,899,8,5,0,0.0,0.02
2025-12,899,10,5,0,0.0,0.08
2025-12,899,12,4,0,0.0,0.165
2025-12,899,14,4,1,0.25,0.02
2025-12,899,16,4,1,0.25,0.07
2025-12,899,18,3,0,0.0,0.04
2025-12,899,20,3,0,0.0,0.38
2025-12,899,22,1,0,0.0,0.03
2025-12,899,24,1,0,0.0,0.15
2025-12,899,26,3,0,0.0,0.12
2025-12,899,28,1,0,0.0,0.02
2025-12,899,30,4,2,0.5,0.035
2025-12,899,32,3,2,0.6667,0.02
2025-12,899,34,2,0,0.0,0.115
2025-12,899,38,2,1,0.5,0.03
2025-12,899,40,1,0,0.0,0.02
2025-12,899,42,2,1,0.5,0.185
2025-12,899,44,3,2,0.6667,0.01
2025-12,899,46,6,2,0.3333,0.01
2025-12,899,48,52,24,0.4615,0.01
2025-12,899,50,87,40,0.4598,0.01
2025-12,899,52,6,3,0.5,0.01
2025-12,899,54,4,3,0.75,0.02
2025-12,899,56,2,1,0.5,0.575
2025-12,899,58,3,2,0.6667,0.01
2025-12,899,60,1,1,1.0,0.07
2025-12,899,62,5,4,0.8,0.04
2025-12,899,66,1,0,0.0,0.01
2025-12,899,68,5,4,0.8,0.08
2025-12,899,70,2,2,1.0,0.03
2025-12,899,72,3,2,0.6667,0.05
2025-12,899,74,1,1,1.0,0.02
2025-12,899,78,5,3,0.6,0.02
2025-12,899,80,5,2,0.4,0.01
2025-12,899,82,7,6,0.8571,0.08
2025-12,899,84,4,4,1.0,0.015
2025-12,899,86,2,2,1.0,0.03
2025-12,899,88,2,2,1.0,0.075
2025-12,899,90,5,4,0.8,0.02
2025-12,899,92,4,4,1.0,0.06
2025-12,899,94,9,9,1.0,0.01
2025-12,899,96,20,20,1.0,0.01
2025-12,899,98,52,51,0.9808,0.01
2026-01,780,0,278,1,0.0036,0.009
2026-01,780,2,132,1,0.0076,0.01
2026-01,780,4,66,0,0.0,0.01
2026-01,780,6,50,2,0.04,0.01
2026-01,780,8,37,2,0.0541,0.01
2026-01,780,10,45,6,0.1333,0.01
2026-01,780,12,31,6,0.1935,0.01
2026-01,780,14,42,5,0.119,0.01
2026-01,780,16,34,5,0.1471,0.01
2026-01,780,18,31,6,0.1935,0.01
2026-01,780,20,18,4,0.2222,0.01
2026-01,780,22,26,6,0.2308,0.01
2026-01,780,24,20,6,0.3,0.01
2026-01,780,26,16,6,0.375,0.01
2026-01,780,28,29,5,0.1724,0.01
2026-01,780,30,8,2,0.25,0.01
2026-01,780,32,27,6,0.2222,0.01
2026-01,780,34,20,5,0.25,0.01
2026-01,780,36,23,9,0.3913,0.01
2026-01,780,38,20,5,0.25,0.01
2026-01,780,40,23,5,0.2174,0.01
2026-01,780,42,18,5,0.2778,0.01
2026-01,780,44,20,10,0.5,0.01
2026-01,780,46,24,7,0.2917,0.01
2026-01,780,48,66,31,0.4697,0.01
2026-01,780,50,153,80,0.5229,0.01
2026-01,780,52,18,7,0.3889,0.01
2026-01,780,54,18,11,0.6111,0.01
2026-01,780,56,14,9,0.6429,0.01
2026-01,780,58,8,5,0.625,0.01
2026-01,780,60,15,7,0.4667,0.01
2026-01,780,62,25,12,0.48,0.01
2026-01,780,64,18,14,0.7778,0.01
2026-01,780,66,20,11,0.55,0.01
2026-01,780,68,20,12,0.6,0.01
2026-01,780,70,17,10,0.5882,0.01
2026-01,780,72,25,16,0.64,0.01
2026-01,780,74,26,22,0.8462,0.01
2026-01,780,76,21,15,0.7143,0.01
2026-01,780,78,14,12,0.8571,0.01
2026-01,780,80,33,28,0.8485,0.01
2026-01,780,82,30,21,0.7,0.01
2026-01,780,84,21,19,0.9048,0.01
2026-01,780,86,32,28,0.875,0.01
2026-01,780,88,34,32,0.9412,0.01
2026-01,780,90,38,34,0.8947,0.01
2026-01,780,92,39,36,0.9231,0.01
2026-01,780,94,59,56,0.9492,0.01
2026-01,780,96,145,139,0.9586,0.01
2026-01,780,98,301,300,0.9967,0.009
2026-01,840,0,312,2,0.0064,0.0075
2026-01,840,2,129,2,0.0155,0.01
2026-01,840,4,41,3,0.0732,0.01
2026-01,840,6,48,2,0.0417,0.01
2026-01,840,8,24,2,0.0833,0.01
2026-01,840,10,31,3,0.0968,0.01
2026-01,840,12,26,3,0.1154,0.01
2026-01,840,14,24,6,0.25,0.01
2026-01,840,16,38,3,0.0789,0.01
2026-01,840,18,15,4,0.2667,0.01
2026-01,840,20,23,5,0.2174,0.01
2026-01,840,22,16,1,0.0625,0.01
2026-01,840,24,16,5,0.3125,0.01
2026-01,840,26,18,5,0.2778,0.01
2026-01,840,28,18,7,0.3889,0.01
2026-01,840,30,14,3,0.2143,0.01
2026-01,840,32,18,2,0.1111,0.01
2026-01,840,34,10,2,0.2,0.01
2026-01,840,36,11,4,0.3636,0.01
2026-01,840,38,10,2,0.2,0.01
2026-01,840,40,8,2,0.25,0.01
2026-01,840,42,5,2,0.4,0.01
2026-01,840,44,11,6,0.5455,0.01
2026-01,840,46,14,3,0.2143,0.01
2026-01,840,48,64,28,0.4375,0.01
2026-01,840,50,142,77,0.5423,0.01
2026-01,840,52,15,8,0.5333,0.01
2026-01,840,54,14,8,0.5714,0.01
2026-01,840,56,11,6,0.5455,0.01
2026-01,840,58,7,4,0.5714,0.01
2026-01,840,60,13,6,0.4615,0.01
2026-01,840,62,12,6,0.5,0.01
2026-01,840,64,15,7,0.4667,0.01
2026-01,840,66,17,10,0.5882,0.01
2026-01,840,68,14,8,0.5714,0.01
2026-01,840,70,9,6,0.6667,0.01
2026-01,840,72,15,10,0.6667,0.01
2026-01,840,74,18,13,0.7222,0.01
2026-01,840,76,19,13,0.6842,0.01
2026-01,840,78,17,15,0.8824,0.01
2026-01,840,80,12,11,0.9167,0.01
2026-01,840,82,20,18,0.9,0.01
2026-01,840,84,22,16,0.7273,0.01
2026-01,840,86,26,21,0.8077,0.01
2026-01,840,88,27,27,1.0,0.01
2026-01,840,90,23,23,1.0,0.01
2026-01,840,92,40,38,0.95,0.01
2026-01,840,94,44,41,0.9318,0.01
2026-01,840,96,115,112,0.9739,0.01
2026-01,840,98,300,297,0.99,0.008
2026-01,870,0,283,2,0.0071,0.008
2026-01,870,2,86,3,0.0349,0.01
2026-01,870,4,39,0,0.0,0.01
2026-01,870,6,27,3,0.1111,0.01
2026-01,870,8,23,1,0.0435,0.01
2026-01,870,10,21,1,0.0476,0.01
2026-01,870,12,24,2,0.0833,0.01
2026-01,870,14,20,2,0.1,0.01
2026-01,870,16,18,3,0.1667,0.01
2026-01,870,18,32,6,0.1875,0.01
2026-01,870,20,18,6,0.3333,0.01
2026-01,870,22,12,2,0.1667,0.02
2026-01,870,24,18,3,0.1667,0.01
2026-01,870,26,13,2,0.1538,0.02
2026-01,870,28,13,6,0.4615,0.01
2026-01,870,30,7,2,0.2857,0.01
2026-01,870,32,8,1,0.125,0.01
2026-01,870,34,5,2,0.4,0.01
2026-01,870,36,3,1,0.3333,0.01
2026-01,870,38,7,0,0.0,0.01
2026-01,870,40,10,5,0.5,0.01
2026-01,870,42,10,4,0.4,0.01
2026-01,870,44,8,2,0.25,0.015
2026-01,870,46,12,4,0.3333,0.01
2026-01,870,48,58,29,0.5,0.01
2026-01,870,50,141,76,0.539,0.01
2026-01,870,52,11,3,0.2727,0.01
2026-01,870,54,10,5,0.5,0.01
2026-01,870,56,11,5,0.4545,0.01
2026-01,870,58,3,3,1.0,0.01
2026-01,870,60,8,4,0.5,0.01
2026-01,870,62,7,3,0.4286,0.01
2026-01,870,64,8,6,0.75,0.01
2026-01,870,66,13,9,0.6923,0.01
2026-01,870,68,11,7,0.6364,0.01
2026-01,870,70,9,7,0.7778,0.01
2026-01,870,72,11,10,0.9091,0.01
2026-01,870,74,8,7,0.875,0.01
2026-01,870,76,14,9,0.6429,0.01
2026-01,870,78,10,6,0.6,0.01
2026-01,870,80,22,20,0.9091,0.01
2026-01,870,82,13,9,0.6923,0.01
2026-01,870,84,13,9,0.6923,0.01
2026-01,870,86,11,10,0.9091,0.01
2026-01,870,88,27,21,0.7778,0.01
2026-01,870,90,29,26,0.8966,0.01
2026-01,870,92,35,33,0.9429,0.01
2026-01,870,94,33,29,0.8788,0.01
2026-01,870,96,73,72,0.9863,0.01
2026-01,870,98,275,272,0.9891,0.008
2026-01,885,0,219,0,0.0,0.008
2026-01,885,2,80,2,0.025,0.01
2026-01,885,4,33,1,0.0303,0.01
2026-01,885,6,25,0,0.0,0.01
2026-01,885,8,20,3,0.15,0.02
2026-01,885,10,18,0,0.0,0.02
2026-01,885,12,20,5,0.25,0.01
2026-01,885,14,14,0,0.0,0.01
2026-01,885,16,18,0,0.0,0.01
2026-01,885,18,22,5,0.2273,0.01
2026-01,885,20,13,2,0.1538,0.01
2026-01,885,22,9,0,0.0,0.01
2026-01,885,24,10,3,0.3,0.01
2026-01,885,26,8,3,0.375,0.015
2026-01,885,28,10,6,0.6,0.01
2026-01,885,30,3,2,0.6667,0.02
2026-01,885,32,6,2,0.3333,0.01
2026-01,885,34,11,2,0.1818,0.01
2026-01,885,36,6,3,0.5,0.01
2026-01,885,38,7,2,0.2857,0.01
2026-01,885,40,11,6,0.5455,0.02
2026-01,885,42,6,3,0.5,0.015
2026-01,885,44,7,2,0.2857,0.01
2026-01,885,46,10,2,0.2,0.01
2026-01,885,48,57,26,0.4561,0.01
2026-01,885,50,141,75,0.5319,0.01
2026-01,885,52,6,3,0.5,0.01
2026-01,885,54,12,5,0.4167,0.01
2026-01,885,56,6,5,0.8333,0.01
2026-01,885,58,2,0,0.0,0.035
2026-01,885,60,8,5,0.625,0.01
2026-01,885,62,9,4,0.4444,0.01
2026-01,885,64,8,3,0.375,0.01
2026-01,885,66,13,11,0.8462,0.01
2026-01,885,68,8,5,0.625,0.01
2026-01,885,70,8,6,0.75,0.01
2026-01,885,72,7,5,0.7143,0.01
2026-01,885,74,11,9,0.8182,0.01
2026-01,885,76,7,4,0.5714,0.01
2026-01,885,78,7,6,0.8571,0.01
2026-01,885,80,13,11,0.8462,0.01
2026-01,885,82,5,5,1.0,0.01
2026-01,885,84,13,9,0.6923,0.01
2026-01,885,86,14,14,1.0,0.015
2026-01,885,88,20,18,0.9,0.01
2026-01,885,90,15,14,0.9333,0.02
2026-01,885,92,24,21,0.875,0.01
2026-01,885,94,30,28,0.9333,0.01
2026-01,885,96,63,59,0.9365,0.01
2026-01,885,98,219,217,0.9909,0.008
2026-01,897,0,115,0,0.0,0.009
2026-01,897,2,49,1,0.0204,0.01
2026-01,897,4,21,1,0.0476,0.02
2026-01,897,6,8,0,0.0,0.015
2026-01,897,8,10,0,0.0,0.01
2026-01,897,10,10,0,0.0,0.015
2026-01,897,12,9,0,0.0,0.01
2026-01,897,14,13,1,0.0769,0.02
2026-01,897,16,21,1,0.0476,0.02
2026-01,897,18,11,1,0.0909,0.01
2026-01,897,20,6,3,0.5,0.095
2026-01,897,22,10,1,0.1,0.03
2026-01,897,24,7,2,0.2857,0.01
2026-01,897,26,6,1,0.1667,0.01
2026-01,897,28,9,5,0.5556,0.01
2026-01,897,30,5,0,0.0,0.02
2026-01,897,32,6,1,0.1667,0.01
2026-01,897,34,6,1,0.1667,0.01
2026-01,897,36,4,3,0.75,0.1
2026-01,897,38,4,0,0.0,0.01
2026-01,897,40,5,3,0.6,0.01
2026-01,897,42,4,3,0.75,0.015
2026-01,897,44,6,2,0.3333,0.025
2026-01,897,46,10,2,0.2,0.01
2026-01,897,48,56,27,0.4821,0.01
2026-01,897,50,141,74,0.5248,0.01
2026-01,897,52,5,2,0.4,0.01
2026-01,897,54,10,6,0.6,0.01
2026-01,897,56,5,3,0.6,0.01
2026-01,897,58,4,1,0.25,0.07
2026-01,897,60,7,4,0.5714,0.01
2026-01,897,62,10,4,0.4,0.015
2026-01,897,64,8,4,0.5,0.01
2026-01,897,66,10,8,0.8,0.01
2026-01,897,68,7,4,0.5714,0.01
2026-01,897,70,7,5,0.7143,0.01
2026-01,897,72,7,6,0.8571,0.01
2026-01,897,74,9,7,0.7778,0.01
2026-01,897,76,6,4,0.6667,0.01
2026-01,897,78,5,4,0.8,0.01
2026-01,897,80,9,8,0.8889,0.01
2026-01,897,82,8,8,1.0,0.02
2026-01,897,84,10,8,0.8,0.01
2026-01,897,86,8,8,1.0,0.01
2026-01,897,88,8,7,0.875,0.01
2026-01,897,90,8,8,1.0,0.01
2026-01,897,92,11,11,1.0,0.01
2026-01,897,94,11,11,1.0,0.01
2026-01,897,96,44,43,0.9773,0.01
2026-01,897,98,108,108,1.0,0.009
2026-01,899,0,82,0,0.0,0.009
2026-01,899,2,42,2,0.0476,0.01
2026-01,899,4,14,0,0.0,0.01
2026-01,899,6,17,0,0.0,0.04
2026-01,899,8,16,0,0.0,0.02
2026-01,899,10,7,2,0.2857,0.01
2026-01,899,12,10,0,0.0,0.015
2026-01,899,14,8,0,0.0,0.01
2026-01,899,16,15,0,0.0,0.01
2026-01,899,18,9,1,0.1111,0.01
2026-01,899,20,7,1,0.1429,0.02
2026-01,899,22,6,0,0.0,0.02
2026-01,899,24,9,2,0.2222,0.01
2026-01,899,26,8,2,0.25,0.015
2026-01,899,28,6,4,0.6667,0.01
2026-01,899,30,3,0,0.0,0.13
2026-01,899,32,5,1,0.2,0.01
2026-01,899,34,7,1,0.1429,0.01
2026-01,899,36,1,1,1.0,0.01
2026-01,899,38,4,1,0.25,0.01
2026-01,899,40,6,4,0.6667,0.015
2026-01,899,42,6,2,0.3333,0.03
2026-01,899,44,4,1,0.25,0.015
2026-01,899,46,11,2,0.1818,0.01
2026-01,899,48,55,26,0.4727,0.01
2026-01,899,50,140,76,0.5429,0.01
2026-01,899,52,4,2,0.5,0.015
2026-01,899,54,9,6,0.6667,0.01
2026-01,899,56,4,2,0.5,0.01
2026-01,899,58,1,0,0.0,0.01
2026-01,899,60,7,3,0.4286,0.01
2026-01,899,62,6,2,0.3333,0.01
2026-01,899,64,7,5,0.7143,0.01
2026-01,899,66,11,8,0.7273,0.01
2026-01,899,68,8,7,0.875,0.01
2026-01,899,70,4,4,1.0,0.01
2026-01,899,72,8,6,0.75,0.01
2026-01,899,74,7,6,0.8571,0.01
2026-01,899,76,4,3,0.75,0.01
2026-01,899,78,3,2,0.6667,0.01
2026-01,899,80,12,11,0.9167,0.01
2026-01,899,82,7,7,1.0,0.13
2026-01,899,84,10,7,0.7,0.01
2026-01,899,86,9,9,1.0,0.01
2026-01,899,88,8,8,1.0,0.01
2026-01,899,90,10,10,1.0,0.015
2026-01,899,92,9,8,0.8889,0.01
2026-01,899,94,11,11,1.0,0.01
2026-01,899,96,33,32,0.9697,0.01
2026-01,899,98,94,94,1.0,0.009
2026-02,780,0,286,3,0.0105,0.006
2026-02,780,2,163,4,0.0245,0.01
2026-02,780,4,70,6,0.0857,0.01
2026-02,780,6,60,0,0.0,0.01
2026-02,780,8,52,8,0.1538,0.01
2026-02,780,10,30,6,0.2,0.01
2026-02,780,12,35,3,0.0857,0.01
2026-02,780,14,23,2,0.087,0.01
2026-02,780,16,30,4,0.1333,0.01
2026-02,780,18,26,3,0.1154,0.01
2026-02,780,20,23,9,0.3913,0.01
2026-02,780,22,15,3,0.2,0.01
2026-02,780,24,21,5,0.2381,0.01
2026-02,780,26,28,6,0.2143,0.01
2026-02,780,28,14,3,0.2143,0.01
2026-02,780,30,17,6,0.3529,0.01
2026-02,780,32,15,6,0.4,0.01
2026-02,780,34,19,9,0.4737,0.01
2026-02,780,36,11,2,0.1818,0.01
2026-02,780,38,18,5,0.2778,0.01
2026-02,780,40,14,7,0.5,0.01
2026-02,780,42,15,5,0.3333,0.01
2026-02,780,44,9,1,0.1111,0.01
2026-02,780,46,18,10,0.5556,0.01
2026-02,780,48,16,6,0.375,0.01
2026-02,780,50,14,10,0.7143,0.01
2026-02,780,52,17,7,0.4118,0.01
2026-02,780,54,14,9,0.6429,0.01
2026-02,780,56,28,20,0.7143,0.01
2026-02,780,58,14,12,0.8571,0.01
2026-02,780,60,13,3,0.2308,0.01
2026-02,780,62,21,12,0.5714,0.01
2026-02,780,64,17,10,0.5882,0.01
2026-02,780,66,17,10,0.5882,0.01
2026-02,780,68,22,15,0.6818,0.01
2026-02,780,70,23,20,0.8696,0.01
2026-02,780,72,13,8,0.6154,0.01
2026-02,780,74,17,12,0.7059,0.01
2026-02,780,76,29,25,0.8621,0.01
2026-02,780,78,21,14,0.6667,0.01
2026-02,780,80,24,19,0.7917,0.01
2026-02,780,82,34,30,0.8824,0.01
2026-02,780,84,37,28,0.7568,0.01
2026-02,780,86,27,25,0.9259,0.01
2026-02,780,88,36,28,0.7778,0.01
2026-02,780,90,49,44,0.898,0.01
2026-02,780,92,53,48,0.9057,0.01
2026-02,780,94,75,72,0.96,0.01
2026-02,780,96,148,143,0.9662,0.01
2026-02,780,98,279,279,1.0,0.007
2026-02,840,0,299,2,0.0067,0.004
2026-02,840,2,137,5,0.0365,0.01
2026-02,840,4,61,2,0.0328,0.01
2026-02,840,6,43,1,0.0233,0.01
2026-02,840,8,26,3,0.1154,0.01
2026-02,840,10,25,3,0.12,0.01
2026-02,840,12,18,3,0.1667,0.01
2026-02,840,14,22,4,0.1818,0.01
2026-02,840,16,21,5,0.2381,0.01
2026-02,840,18,26,8,0.3077,0.01
2026-02,840,20,17,4,0.2353,0.01
2026-02,840,22,16,2,0.125,0.01
2026-02,840,24,14,3,0.2143,0.01
2026-02,840,26,20,7,0.35,0.01
2026-02,840,28,12,5,0.4167,0.01
2026-02,840,30,8,4,0.5,0.01
2026-02,840,32,18,3,0.1667,0.01
2026-02,840,34,9,2,0.2222,0.01
2026-02,840,36,11,5,0.4545,0.01
2026-02,840,38,12,3,0.25,0.01
2026-02,840,40,13,4,0.3077,0.01
2026-02,840,42,11,4,0.3636,0.01
2026-02,840,44,11,4,0.3636,0.01
2026-02,840,46,10,8,0.8,0.01
2026-02,840,48,4,2,0.5,0.01
2026-02,840,50,8,4,0.5,0.01
2026-02,840,52,8,5,0.625,0.01
2026-02,840,54,16,8,0.5,0.01
2026-02,840,56,7,5,0.7143,0.01
2026-02,840,58,16,7,0.4375,0.01
2026-02,840,60,4,2,0.5,0.01
2026-02,840,62,16,10,0.625,0.01
2026-02,840,64,13,7,0.5385,0.01
2026-02,840,66,16,12,0.75,0.01
2026-02,840,68,15,11,0.7333,0.01
2026-02,840,70,9,6,0.6667,0.01
2026-02,840,72,10,4,0.4,0.01
2026-02,840,74,7,5,0.7143,0.01
2026-02,840,76,15,9,0.6,0.01
2026-02,840,78,15,12,0.8,0.01
2026-02,840,80,16,14,0.875,0.01
2026-02,840,82,18,13,0.7222,0.01
2026-02,840,84,21,17,0.8095,0.01
2026-02,840,86,23,22,0.9565,0.01
2026-02,840,88,24,22,0.9167,0.01
2026-02,840,90,32,32,1.0,0.01
2026-02,840,92,46,44,0.9565,0.01
2026-02,840,94,64,61,0.9531,0.01
2026-02,840,96,130,125,0.9615,0.01
2026-02,840,98,246,246,1.0,0.004
2026-02,870,0,232,1,0.0043,0.008
2026-02,870,2,91,4,0.044,0.01
2026-02,870,4,40,3,0.075,0.01
2026-02,870,6,37,4,0.1081,0.01
2026-02,870,8,26,4,0.1538,0.01
2026-02,870,10,20,1,0.05,0.01
2026-02,870,12,10,3,0.3,0.015
2026-02,870,14,11,2,0.1818,0.01
2026-02,870,16,11,5,0.4545,0.01
2026-02,870,18,20,3,0.15,0.01
2026-02,870,20,13,1,0.0769,0.01
2026-02,870,22,9,3,0.3333,0.01
2026-02,870,24,14,1,0.0714,0.01
2026-02,870,26,6,1,0.1667,0.02
2026-02,870,28,10,2,0.2,0.01
2026-02,870,30,8,0,0.0,0.01
2026-02,870,32,7,1,0.1429,0.02
2026-02,870,34,10,2,0.2,0.01
2026-02,870,36,12,6,0.5,0.01
2026-02,870,38,8,1,0.125,0.01
2026-02,870,40,9,1,0.1111,0.01
2026-02,870,42,14,5,0.3571,0.015
2026-02,870,44,7,2,0.2857,0.01
2026-02,870,46,9,5,0.5556,0.01
2026-02,870,48,8,4,0.5,0.01
2026-02,870,50,4,4,1.0,0.01
2026-02,870,52,7,4,0.5714,0.01
2026-02,870,54,11,5,0.4545,0.01
2026-02,870,56,7,3,0.4286,0.01
2026-02,870,58,6,4,0.6667,0.01
2026-02,870,60,3,2,0.6667,0.01
2026-02,870,62,9,5,0.5556,0.01
2026-02,870,64,9,6,0.6667,0.02
2026-02,870,66,6,5,0.8333,0.015
2026-02,870,68,8,7,0.875,0.015
2026-02,870,70,5,5,1.0,0.01
2026-02,870,72,7,4,0.5714,0.02
2026-02,870,74,11,9,0.8182,0.01
2026-02,870,76,13,11,0.8462,0.01
2026-02,870,78,10,7,0.7,0.015
2026-02,870,80,8,8,1.0,0.01
2026-02,870,82,14,13,0.9286,0.01
2026-02,870,84,16,13,0.8125,0.01
2026-02,870,86,9,8,0.8889,0.01
