slug,epoch,month,result_id,asset_id_0,asset_id_1
btc-updown-15m-1773103500,1773103500,2026-03,1,45800749103240240476680115375639479016034363656948137818423355785262294160148,45882828850268307180583172797591152815512476218628666940421041946866212527107
btc-updown-15m-1773104400,1773104400,2026-03,1,16197088867644844168928286641655490966369238512913090651269851987475365316192,7248529717841026165120391098289280945288401112865109444739751629143134126723
btc-updown-15m-1773105300,1773105300,2026-03,1,53023092986020196382929157870044492324529135078420127636690454724233569173910,111490134316551577440171382790485208282295426272396618136169297097262969312614
btc-updown-15m-1773106200,1773106200,2026-03,0,69111612932906493798572456624932775016707311628693666746500824335434097111444,57215281997091589825809125960899268231098984838888436885931892744917956921407
btc-updown-15m-1773107100,1773107100,2026-03,0,28179693083768642618938492649313830596804127748825660141426964824891083399079,27858914206737112763269655203601787830076574735819123962730573908679051563754
btc-updown-15m-1773108000,1773108000,2026-03,1,96710237756785976993742581943266130804451176923116020840203603675023904502516,64202895206367671297255343218168239749988973301430852445151617398367710602639
btc-updown-15m-1773108900,1773108900,2026-03,0,71104947601735296463956008212896171195363376167846619813986209768221404474079,58360381260799134936530012525159148959101896018925639485333502073742485266625
btc-updown-15m-1773109800,1773109800,2026-03,0,50170799149918767115499298986046828467531085434355492801312278463529535919597,34029212104084282781008268742946732584048937786572262188227777060637907213232
btc-updown-15m-1773110700,1773110700,2026-03,1,49140720281635773912709481540306629184421478570364756381541124078520243305070,41834043750689372025183379137806559603164794466428973785346044678374694189273
btc-updown-15m-1773111600,1773111600,2026-03,1,30694234126732290784649078967134244008610945533875925038905938712405221399488,1628799268784322271874269681072295498234724979776754244285723799695129421915
btc-updown-15m-1773112500,1773112500,2026-03,1,16431588785430981645415625913750495668126264836778400501869887314393365357643,10271542604322278480232603531215639358963979133078886907831432956878329283755
btc-updown-15m-1773113400,1773113400,2026-03,1,92909988406197350021268425416779104733880713453824444880520000077668693688782,105314625859160314792667853413252858158228956013765483717091885903308921375022
btc-updown-15m-1773114300,1773114300,2026-03,1,79598916070979402521291485405189307427090225144413521514121051379429316721607,102728664408055017812222823868177491131966797424198687279085661771164559752498
btc-updown-15m-1773115200,1773115200,2026-03,0,46567744575994950705870083398366650615978034569986445346704489288472611561403,61932646273242998850984766781788928481723609053769909661965497805907925318495
btc-updown-15m-1773116100,1773116100,2026-03,0,43551201049540592344783758910400804820683236972019773827926485891088193506110,109974808191864690185300655063289963367745478855814173991600318024775522934623
btc-updown-15m-1773117000,1773117000,2026-03,0,85809513143618404601705830198673543636224387296921939868748055087398905244506,78499817829226639067377799135042479845286798018604623329170876763655673904363
btc-updown-15m-1773117900,1773117900,2026-03,0,31112956190111611876477348659636671228719039827243949247495600801679586038725,25718447227008223059959036664896752156920122625202931615384229360946445717498
btc-updown-15m-1773118800,1773118800,2026-03,0,8379142420133428423948113011019530321016730703624239473910647259497799374385,107692750849161344099693682331822295368975388312726269946435647738551343554538
btc-updown-15m-1773119700,1773119700,2026-03,1,66580360559607752522309730703752600012674805184417381566247083967645404613863,71805894789391366918592784639945837671588586741349412281534548541283644041903
btc-updown-15m-1773120600,1773120600,2026-03,1,54255637281297387475064540701834749026791881487141712606305690358622885497482,78238036660972350225179927369863574511047851335208224029694277926615605640790
btc-updown-15m-1773121500,1773121500,2026-03,0,105497874201664690113237234397173323274176224101821411584195384306276392041892,17164583012432579309987002794164302439823641591649059998948380738704262070557
btc-updown-15m-1773122400,1773122400,2026-03,1,59882968243720622319863783813398596444702222323684718475141857657484765704096,53538284021904067910954595770549283659287507063059106789695239289016270162101
btc-updown-15m-1773123300,1773123300,2026-03,0,33312991840457348413605280898544869307303007812145183985117233266039607871160,61746269430380465977119369056326627512843035321441216779038242807687099340478
btc-updown-15m-1773124200,1773124200,2026-03,1,72268789354538038648988451179219126174702249368285423554164354481729049649965,41255680577896945460241886048069636827932104560188337723815115231393433157257
btc-updown-15m-1773125100,1773125100,2026-03,1,91487913099858277978666107925116959512189309610662445381906895330923411169930,12951672579252920688773864863070347934330728117434212480155430338103047559758
btc-updown-15m-1773126000,1773126000,2026-03,0,77339913940664963626156189610510101444854543965758645049122026688158987742341,103372946165784907190778952854578831393841975245449096004101480993281418057361
btc-updown-15m-1773126900,1773126900,2026-03,0,113495625461492016192559656158130873452018444704396733874890006621721744985899,4493000736234592522406864793202414068172659346959964709321910149853185295664
btc-updown-15m-1773127800,1773127800,2026-03,0,92726277502082908700023147590609975459130127793316672157377705981901552851575,65313071654612553831987002308161364593081993484222808394538649933312312861576
btc-updown-15m-1773128700,1773128700,2026-03,0,3213538945309441465913855646982231510035059280355236309904975100078581862821,27602136384691769682608726591014088342203556137984773369617311351931999698875
btc-updown-15m-1773129600,1773129600,2026-03,0,11159522672356372864144217428854028235911212876444495391074832243610223664413,83722782064941851400618237956600877575679168107071680850839255935332122167903
btc-updown-15m-1773130500,1773130500,2026-03,1,29117418390723521856410112094461052487879591635373053152699135610624855525855,55017783471784676337570761485163818323137366027114225397639559290816159536612
btc-updown-15m-1773131400,1773131400,2026-03,0,103258125794901673517541066938795403569798554460873798601429891395825175607585,110188887525172278715301830951054619827481582774580726348296909909054821751683
btc-updown-15m-1773132300,1773132300,2026-03,1,8805140232187260970693076368172957628672593559070486358108471255928783933365,52694595909956954861792414883431112606930080463138355583522094188389477242206
btc-updown-15m-1773133200,1773133200,2026-03,0,93550605340530785267338983605993380773817993037723779334676978601381986285383,23719211682931194648922694072812718777941250500266247220184484103338907026320
btc-updown-15m-1773134100,1773134100,2026-03,0,53968295147629313301753804350547682517267449579832116867533905094628215218001,79643739915716069846186271228151493901766890131780540600228511322039334741541
btc-updown-15m-1773135000,1773135000,2026-03,1,82730926661557248164864127534173846149756726813537434720610295628533172519669,112987760757531516079766430272081475958337227084734234778111424639034773960599
btc-updown-15m-1773135900,1773135900,2026-03,1,23105826969866333215878811240275007080938001456953060095285766646819598832762,24688011180439024873853386620727846982754658950949602542985123934141355974409
btc-updown-15m-1773136800,1773136800,2026-03,1,49321936686849203425033129269595229411577717632380507975167795470656760976397,71188847823197624252632148231348315493027434831518394327750628109886690900063
btc-updown-15m-1773137700,1773137700,2026-03,1,56600245579901297706719938629708231598614175453933839397103205948197900619759,65123372073837383739136066563877553825777484701518970311076456260709081798641
btc-updown-15m-1773138600,1773138600,2026-03,1,98624941975475965938845702818504569466814942509263533179187532547882135695678,61226707067540872581393486384913684606833147395820696358122002042445501024732
btc-updown-15m-1773139500,1773139500,2026-03,0,82080710385578003327165085206464231179773667718575784045604004354541482256450,91021597681659689033646901171155377561670231536745316704899061824156464730436
btc-updown-15m-1773140400,1773140400,2026-03,1,42325819249939978103105897521990621962545154315857429894922868412911648615684,57052465914962995458636329841516307709458207598003731494577664341203666134904
btc-updown-15m-1773141300,1773141300,2026-03,0,10218747272067482349841635225891694575798930620464104443385786800658479300586,38897146218709772822933418237277540934991240718571025544086256272010980506921
btc-updown-15m-1773142200,1773142200,2026-03,1,23722948660267802658661660915773165906623652914843801581595986856389857940144,95716863263700700105723064450223967346578182715451922556529254471523708599803
btc-updown-15m-1773143100,1773143100,2026-03,0,91907013523589334905945659506533614973580019781614166012314309768709040496390,11944715799783355698623381581313600537047560278887184359215033253214029917940
btc-updown-15m-1773144000,1773144000,2026-03,1,105580882830694378063458681270009648569166993899685882372457851481431476843623,38648671910611126297948886908776730353600306181492755487711600128000335629890
btc-updown-15m-1773144900,1773144900,2026-03,1,50672362755021277978301074655413195724366453497290891198039175103616160156502,71334023010733084821692307125393584804167334161149205768577450149249313411411
btc-updown-15m-1773145800,1773145800,2026-03,0,42521663721424036676460911206862856216217998940941041844935337521797573041409,3556229200710137873774417644439776921975810452196344068872633893283258817364
btc-updown-15m-1773146700,1773146700,2026-03,0,41837425659340219261584252299851733569351926458104067120787369615667622124053,77706287861711373025656873976354155976178068416786201556282178109688355448933
btc-updown-15m-1773147600,1773147600,2026-03,0,3299863355906835908943253735814576378811819976959451989887196852019801397285,2621522170715463070531035303019785712252708879555444319139276772351561480831
btc-updown-15m-1773148500,1773148500,2026-03,0,53083504556367271344703340641601608655213945380206108474031886529160623593906,93457335457580467836287123011433797579603900218913468494556456290672508371306
btc-updown-15m-1773149400,1773149400,2026-03,1,102063515343269451328185307711452729579273311804467082281357162367068805431409,103894555105389692530973912628221032835788090572149103959233795958448870334412
btc-updown-15m-1773150300,1773150300,2026-03,0,20520281981830794116109305320127626583283546550503814216109515412310742020617,82153428709851726650023900261516206283143473909019710309926017797171058277818
btc-updown-15m-1773151200,1773151200,2026-03,1,74150325914365109837134614622767314164004211419761459744378948790656066015028,1648320921492606342311227252055178513308901238677768706828949052305280379692
btc-updown-15m-1773152100,1773152100,2026-03,0,96977733684185752997664812613644419413775157763356470164023978003746245315053,81410015272529915964635626080569391685571066051776633779299245695156994956302
btc-updown-15m-1773153000,1773153000,2026-03,0,6986912744024377411857483521816516063557507547675532508478784015243185057946,102883328063495296318318688793693621013518350089237912713050729925491133202604
btc-updown-15m-1773153900,1773153900,2026-03,0,32912477144392064127121927508713274987999770584076453250663671658583375765784,12037347202561524700857489486359499217044417968940141254768122216067991382431
btc-updown-15m-1773154800,1773154800,2026-03,1,100869031815655507815967844385958836975399333760187314817341159664294413555013,13737791181240221532048145986009674642722860060659536539940124483285889985941
btc-updown-15m-1773155700,1773155700,2026-03,0,70387967517317960684110499410776565745585632414703409717555951280237119837424,40826457578390802343623464265985685258067923345406739331368613397917706041501
btc-updown-15m-1773156600,1773156600,2026-03,1,57880244736876843740683202819673542734414679309759395032065796533915874595566,44658719263286340594844487709109030785261957412020173214553126283443711947262
btc-updown-15m-1773157500,1773157500,2026-03,0,75098196742855605545107264894464581673451506916690558084848590339786664914342,19238501007965983159150725949299686716401051255455757749117543374934029552026
btc-updown-15m-1773158400,1773158400,2026-03,1,30916833765249135721714925973791262355354421071567031173774777357725687305341,105039570420951292730317369464354512587687055784641827769244345980220739048401
btc-updown-15m-1773159300,1773159300,2026-03,0,56571670920265694515696054398737605375361084329966236490007080782386183727683,31858783280777362039920233928298819635604837077856873105083138143455621790128
btc-updown-15m-1773160200,1773160200,2026-03,0,54833807501028649931817705507814439904930133318006496351082861999615056977219,69064996804074425360478891301356270614429139373130965270346730810414751488801
btc-updown-15m-1773161100,1773161100,2026-03,1,29975446903519003824005861576809544087273012038778989801645874848110986407770,13958935820280505477405178692839269025672690343307623214043513101233939721000
btc-updown-15m-1773162000,1773162000,2026-03,1,47553901561197651317638340609151381833458077968508445305800529733377889049639,98070314721939477692746035438981891150665786111075632679455461626211053568856
btc-updown-15m-1773162900,1773162900,2026-03,1,76015436620515728514446448861391754898067874159020765824543303260071849162399,15693682818813804715396743265600274480657600451469870274535195673560431628604
btc-updown-15m-1773163800,1773163800,2026-03,1,101944902103568863183612686829642078627555150147288971973661501158300922286428,79358427486599546636113956198606951453751339257763137455983051113624934311976
btc-updown-15m-1773164700,1773164700,2026-03,0,106636128598382956712527026767259329631100777585263489200342565579184640965695,19459996571205225248200184470339846296638435069731754636435688862386572426021
btc-updown-15m-1773165600,1773165600,2026-03,1,45074425685014629300227468422515460652114608107253749540470007003389468358856,44159565212148073215722984407146924105660921376904627471210812349136668789629
btc-updown-15m-1773166500,1773166500,2026-03,1,45906778380411611583677367530109809063967027647262912841633745052143043501427,16618455582440191181967775670568540613706599455217079436970043673567835807891
btc-updown-15m-1773167400,1773167400,2026-03,1,97064041068597432500055699228182946528931104295476644269742453746892312204440,46824105475092752769288938533317929413971117625429699175306355470964134009413
btc-updown-15m-1773168300,1773168300,2026-03,1,10355183082604473825606265520251049847961148373038875364087949025709248025342,68999965979511937694273858465994866883978205913113218225251479514733793793698
btc-updown-15m-1773169200,1773169200,2026-03,0,56941641779064626547525620741045967031511228033715509258293046768622624991296,72325388352458580058850607567206959851615733917354952072096662776891370207979
btc-updown-15m-1773170100,1773170100,2026-03,1,67285166186675387219641886453736527394132588899787171162300243216089822348585,19061349619531253024617803210091655000385223722986255295523219980625729220390
btc-updown-15m-1773171000,1773171000,2026-03,0,52395596418437284414858663560005674697886055067890470195666011015752624756256,51541108388947388258782721395286062529938319920827924395438654020333080077878
btc-updown-15m-1773171900,1773171900,2026-03,0,3754952306628303467187318250471901912380687436812949379124661414821138241363,50363945901058128683500387550156888540465766660774843631589456212691376848787
btc-updown-15m-1773172800,1773172800,2026-03,0,50516983549641699293429055519655663241318028771558742197273051953389388920838,83095970362770478106330776923518462673922383347323976818455162466062759805641
btc-updown-15m-1773173700,1773173700,2026-03,0,19291470255959690608924821038785932380509576368715647481417666080541618453159,43803529996212873679751629955350849814892233379261396454118735230686413406596
btc-updown-15m-1773174600,1773174600,2026-03,0,51754406162648649640027339202565295003645218513679904658063268862618931721352,108946333516105324344927450840188831195075580017840879898225142245888430493408
btc-updown-15m-1773175500,1773175500,2026-03,1,79601130851321417134889697846576030624296447650813637817422828635427047777979,30902907423794301624966041798740308964550223428467496592893609755554641854978
btc-updown-15m-1773176400,1773176400,2026-03,1,85055677930409145825067954489557550635433837991193524560911495728421733283146,65351361550197913293633525292642115643197193654720483379470824633726012249836
btc-updown-15m-1773177300,1773177300,2026-03,1,10780603338378812914649671137768222754715728267931721612130879919448664785136,80305422564056112879241917154625070404211125687355324852687572738299056610289
btc-updown-15m-1773178200,1773178200,2026-03,1,17281073764139497298798781991954791104276326532628153305993088719216921330076,23780034001457738825509675039449176583656779302723800411052492191668357244365
btc-updown-15m-1773179100,1773179100,2026-03,0,36985391568554104520265538666302760710009117379447020981387477102789712685470,30452276826858023116089379879669198019125077292640292095787937087673661499689
btc-updown-15m-1773180000,1773180000,2026-03,1,82488311721654348859724918118619597638957930045329973315619686168733862592390,98768671907168735640470430487736063912012862579230196349027950304327507193155
btc-updown-15m-1773180900,1773180900,2026-03,0,110149375619692185619733410599916626762138469970841601288835520304432223598302,13650891348371165515814957489207455799059250982203373554863549632821734093657
btc-updown-15m-1773181800,1773181800,2026-03,1,113775996817186809625061249844732410564590625657798940001850422050006828107541,90521463298474595560046094526214083015351338030372582589373376622534934350036
btc-updown-15m-1773182700,1773182700,2026-03,0,93566553772016946438691928995795917099605278216498890367601469266829618937158,97118419500053734700883154808267412774486407530538622048348820436490507463966
btc-updown-15m-1773183600,1773183600,2026-03,0,46412515137071760995678663195164164018893888147227498607692476649633036198215,63078716765075366418422951942795431024357130964629956491257342010045981567600
btc-updown-15m-1773184500,1773184500,2026-03,0,842471477208838713838647440785930679484852958116198294677258299338268811432,13489520100748293916299549969133623894718101178343093601900520593481804636924
btc-updown-15m-1773185400,1773185400,2026-03,0,110196513510610008130480981023647512478314070291324175702043026126371842625539,60100115163278104288717928380947971930761806000876774673988820911761908690767
btc-updown-15m-1773186300,1773186300,2026-03,0,78951562474841329186158289494112306426900816406858034361894428076539198096669,65690742590997645665446236083934425797108926921599312780598475545437770251975
btc-updown-15m-1773187200,1773187200,2026-03,0,102982037319400003838687628556224495630442678616732017829114402145440384743192,25065494151452927925627062241460744869664771816840646908805829994973833450761
btc-updown-15m-1773188100,1773188100,2026-03,0,82719698601537069586667841583014533333217646983839835161463428281030784144990,96577175452896968759029386304101322168157660667135150217508197905645037608859
btc-updown-15m-1773189000,1773189000,2026-03,1,19048607282490251347051794699483210551780565285250443131962529216188052183296,35624892631258979131381264580930580085067304336199282867430359464192616026464
btc-updown-15m-1773189900,1773189900,2026-03,0,61689717620170196650788343800460175444090151700867541715854040885576222914195,91134796691177103238041243542961509174380234299185184061229266517123978140877
btc-updown-15m-1773190800,1773190800,2026-03,0,9165517229383072706578121886990953720813610288982109879200093157097334535800,51041461234756954246919177219965177734789247224425733270149803492172772345488
btc-updown-15m-1773191700,1773191700,2026-03,0,95720976603958409216454816246375583837679836547622906875226879284896737645230,83356924375911650261051992178319315586452955321984451885665588965333084252512
btc-updown-15m-1773192600,1773192600,2026-03,1,30631998060454745229669785061719853658558471984805415890301746728453037934180,68209429382196761165940671680307922389752772328238132260451642658279008556663
btc-updown-15m-1773193500,1773193500,2026-03,0,92042302324521640707465073083930049562611564234495959245627285420803166890094,41217132289570207407565898257200383890469214390518937310374444769336864575034
btc-updown-15m-1773194400,1773194400,2026-03,1,114111004475634960814926256543330874662255218800446256161146989645178759464698,8782018513381392474280207815929626585740942953785777869538833481560714278250
btc-updown-15m-1773195300,1773195300,2026-03,1,29329912073788405953625797378090509545893283834928121020044308997738416193552,95736933331544873766165741414445821516284766050630945882347410437925418488865
btc-updown-15m-1773196200,1773196200,2026-03,1,55957018786558689440568264356878285608060719736683017054722027008809750465041,37406468785330956075873791521134029615769310876780974400514389411470537758267
btc-updown-15m-1773197100,1773197100,2026-03,0,47767269781616240564184652801153838036501398692135717739729025149736853606271,95365379260320700998526075898411065472962896368047959030943806586855327894985
btc-updown-15m-1773198000,1773198000,2026-03,1,64204469823187591804055655142024885771321895331453640166868856475071818390690,109612853157156004191924196059855473232139274034923377955660216384321767799294
btc-updown-15m-1773198900,1773198900,2026-03,1,107223811944774412208599048879433995904768858813264323540639766873385635337762,72784922318757675397219268510281231251494524114514073157203266087277182741040
btc-updown-15m-1773199800,1773199800,2026-03,0,88849884699400110675716264283788649790067011209710261291854471974346263604164,78576277160461438058382633842685135707387242414206592972477664470915981787174
btc-updown-15m-1773200700,1773200700,2026-03,0,64274418628387217729367306514191167514274724189984458513632302145369166848720,42797920923695868819198222722690099971140088349930214216270199519097042912187
btc-updown-15m-1773201600,1773201600,2026-03,0,47617790327699635537854125621182254610298206963252909498464289607345730015266,49390065008140952509447268743881139071067240341320856417513691091101625362692
btc-updown-15m-1773202500,1773202500,2026-03,0,34791634952903560399072150899547589607665057297667261610933803725981441663111,61197193578120580557686393719560098224727564926149418405156455782545864429362
btc-updown-15m-1773203400,1773203400,2026-03,0,109314436569916859763651607623065587078600183070185674350653455760771949528575,77351949858483158437273649632949544196284204520988251250975870510651343255895
btc-updown-15m-1773204300,1773204300,2026-03,0,10492610381532702266658169996069226784489745076220235503239422202458706132104,114097203833633949918213049718389162671793146495458927610816373973010880544063
btc-updown-15m-1773205200,1773205200,2026-03,1,81092771667233918821678550382769070234974369233651124754704083998204691641263,16141325149033985065243243219378878741618263069297494475322376576762129396046
btc-updown-15m-1773206100,1773206100,2026-03,1,115130048062668389743900795201272330653075330541385727297831973723519799976270,75690237456191774763538475834436025469664012156319578049346624806842356779279
btc-updown-15m-1773207000,1773207000,2026-03,1,97038212005488423505542991130999906985006368032902610333385428420117307340186,75458257532124179817831919480548301005944896667127245843810833879509985674382
btc-updown-15m-1773207900,1773207900,2026-03,1,80993937190823615736730002524861976796757265631801033342716285779819392004369,88675328620805393692967967069221769497543422977549439040714802789573913452949
btc-updown-15m-1773208800,1773208800,2026-03,0,42076085369235261126633932296000227329796439020974256926686039210461290405676,59402358725035420797861179855297532938965857072357439295701496784611193117491
btc-updown-15m-1773209700,1773209700,2026-03,0,53663130459060595725188807246009662278602407151963410647641670038127429395077,67045931796701468765005740432610959736530826458698109740106457160580490041911
btc-updown-15m-1773210600,1773210600,2026-03,0,34486655799979774981550947697357134824148021947610234453035404461693796059927,22170680631287270326358753268037692435315323794966772010134519063767952473654
btc-updown-15m-1773211500,1773211500,2026-03,0,24237913327668130516312702890838963379893612486414975253179041331008249679487,56340605038480215422281076410553240100102901453997489783096781519307462265367
btc-updown-15m-1773212400,1773212400,2026-03,1,59724439634767632884401947136702606120884719669226291574774821283796716952108,44572478299543480338164204052577224780866555669773816175506552755062194501394
btc-updown-15m-1773213300,1773213300,2026-03,1,79441631570462623271773294609877745071826760226182132028001889641543299246727,80168193512829467176138390774313736003776810427769419961599131971347954263812
btc-updown-15m-1773214200,1773214200,2026-03,1,899251663429656854594048970884284016734375868543838056761725896916071323750,24083647707304625068918235961700465795524556199840944529311174153249192392653
btc-updown-15m-1773215100,1773215100,2026-03,0,113914696514134252707019246866926072733190691222116534186559125389780764808024,112182432165352171128242485191990838949123364453618698747277303670990447069873
btc-updown-15m-1773216000,1773216000,2026-03,1,100648539787603188153386052019067427640089982765248074344959620108579340539443,98645802311295443310959150700844247121275343426116028295126765316970354300035
btc-updown-15m-1773216900,1773216900,2026-03,1,16122878301867958320473406486537389678746488654897475099378402947227371309457,101127820267319520579504986594812962608110134748956148047851553471761302393058
btc-updown-15m-1773217800,1773217800,2026-03,0,91054714301686558032408628753237555454040533883148306661670250570710424250103,7704572879305082433229389234177360766687332015964319714563644570901637136657
btc-updown-15m-1773218700,1773218700,2026-03,1,29174459186512205875715190353604628216351247189445832810347165888786932133359,16931258252237801280051259633159913336644024930688033719032858476687766114552
btc-updown-15m-1773219600,1773219600,2026-03,1,111853332162805764634429903514764222453702556255987648947205235712260386166424,58873856300039197586063675451875829915833521071359871641836792358394157094299
btc-updown-15m-1773220500,1773220500,2026-03,1,85916303701810477045412846686654397705649461945586306669573087578946351091140,23437555561533035612690798719581762802167338422575799992747768856578087993598
btc-updown-15m-1773221400,1773221400,2026-03,0,73812291276349422136616047466845519341591058433009442432677079996119975833688,109574271572436680823453734649176783043458876421178097252809279390449700867176
btc-updown-15m-1773222300,1773222300,2026-03,1,108269914637878188938040296131895124132611093104333342138663865102037677113643,82055852728338768433399370559953678884963332674568785921007024958533921693253
btc-updown-15m-1773223200,1773223200,2026-03,0,110185393710870247171371514847071035620744647741298414760193737817121323025665,60994506918796430487136310479501339080033543974702145825942583784420695235679
btc-updown-15m-1773224100,1773224100,2026-03,1,2179960740531849305480389480233428017683998499217435693918345209358127896362,60574935338685633720145651236490506502854769672301441304846810567183802273483
btc-updown-15m-1773225000,1773225000,2026-03,0,28855170833009509029106467988262567703541430787781115095153235794206796472558,29092609939518732928544123598720652727039566056560087525231877759907513702683
btc-updown-15m-1773225900,1773225900,2026-03,1,65192828108771454254189973608117204467083800147962108995115501834346013233686,42419267760284935579713420667367205308262135483839599534113650077726853823317
btc-updown-15m-1773226800,1773226800,2026-03,1,82615580570131640598321738290715994828734204690318847869759700582601046248365,67405016845836705199720253341385010303875725536940860079842503692227901046882
btc-updown-15m-1773227700,1773227700,2026-03,1,21945272132664550620582291501707926013554024459186597188226592572629243715296,42699335273654936519326732416672673115067452679967969358345698062305795835921
btc-updown-15m-1773228600,1773228600,2026-03,1,57487944299490496105390790597054315795126163680765485041630067954392797992401,96439219866264314932023261239431041276022325534968596291164121125156268772130
btc-updown-15m-1773229500,1773229500,2026-03,1,42298955238309390481515144424552666141683347002269928614928596432133491076196,52849565248355388487122940206208367776473010325968729750129431774765461837438
btc-updown-15m-1773230400,1773230400,2026-03,1,46112186521194195039277705369869773715417294628750731864581966027393061238756,2070302071039816625481162792826411946115239811459921915037120039481133959190
btc-updown-15m-1773231300,1773231300,2026-03,0,15586198290489206009767473600235802654711236623636550800011882163990995166999,11161734721588709294857635112931163054919851751718882755026215845090182427742
btc-updown-15m-1773232200,1773232200,2026-03,1,7732649932847575588758189703172814210038853963141386299932355828693119595749,106928126313287679844582822913182151887504642481554690395464741115238885824651
btc-updown-15m-1773233100,1773233100,2026-03,0,10829503750643059917570456294786155687297598497539025635468901275277144113636,30120304033826188342618243312953739380060817021093623700649032739642938951788
btc-updown-15m-1773234000,1773234000,2026-03,0,15722602373077839505913675018548098819217668597237634083137520146639058159876,60746727245343609031646502792401272067081011700270915973268769091050899929799
btc-updown-15m-1773234900,1773234900,2026-03,0,94336399562898468880003264127784672091607878633535357363445586657308552567007,29096134941239137396353942529750566414349344444984452909474144053439195659406
btc-updown-15m-1773235800,1773235800,2026-03,0,37757495840677858739685136246467484643296916605744474200470494245680997604165,28794243308040842680619654001979398104308613800445543506789263826013951188804
btc-updown-15m-1773236700,1773236700,2026-03,1,37163814575586609345900044759214686683667610882910556282104632783471371016348,82268884851720657991636565812229693758484978383398500115330768258297505963171
btc-updown-15m-1773237600,1773237600,2026-03,0,71068222262122413270080458902279787412161171548307848042810091018783738327373,18580725954389503969223077510435927711886555058088043579371921932161313469103
btc-updown-15m-1773238500,1773238500,2026-03,0,44347897612630491948329456486030015482674643116534618365403330922197562139125,3797851961237691923764447344278562680557934505621927094512277960852343412003
btc-updown-15m-1773239400,1773239400,2026-03,0,83315102723584439718213755172034298863752592119661672189495080194057024291373,29946369274142113889994862389637799836487683720903124994314965799159115993099
btc-updown-15m-1773240300,1773240300,2026-03,1,33315438306658260256833427683782871715551597485312832455600333988973416704616,724458905818963377331139889882137025725502064591286077074525241773103419354
btc-updown-15m-1773241200,1773241200,2026-03,1,106207688662133921062045875836107911712926272293035406102814313045261985238306,7328817065586019902445572121354383117137591195507308477220529749651967754005
btc-updown-15m-1773242100,1773242100,2026-03,0,115530663502839510825408377032957297831242992841720844961907949277119612518525,2285742461999304419699182273717580892536587420021301903497275417788928171156
btc-updown-15m-1773243000,1773243000,2026-03,1,104157023315002621105119923964943696348814253177902802352906839124236158301568,14539864136619286418970424668007220453212278237148323857965644396661230451644
btc-updown-15m-1773243900,1773243900,2026-03,0,15972218455521005812138539648896948379322368307289820569337419151875375474249,84711541730875722120667649042050301627233924665687361005293288524816729573655
btc-updown-15m-1773244800,1773244800,2026-03,0,67336895769194364975490089879815984139322449267825922443330687762183623116767,72700351977197009359776731932702528581861398000290700064767537219608000984680
btc-updown-15m-1773245700,1773245700,2026-03,0,41838146237386530543162149441545927634514651316190082473792777819430528378358,61295756203785871374062674362457196415311119761228722337014431675717688049381
btc-updown-15m-1773246600,1773246600,2026-03,0,61204986999840208846064209816688157809281689790065062408230521890270750635703,51844303350159590019637105750281166009008942273084812624061681183495013117214
btc-updown-15m-1773247500,1773247500,2026-03,1,29964127487901083898028075751315809248724786259768035966691558180659278519622,94788796520973868974764265214480794637838353753731517303095750927703238450311
btc-updown-15m-1773248400,1773248400,2026-03,0,2396691378989590763575813730832183674766303590191683755311448098453375271522,90810991440893284237323385051524545017295977707459926716905211271140596358255
btc-updown-15m-1773249300,1773249300,2026-03,0,18306171371921855457811161660852031473701126038507563024688151042931909686600,99562537697653372869379765498983560561304858354196350501885271262046008077834
btc-updown-15m-1773250200,1773250200,2026-03,1,29410099988098025232110294060671440965017465191699620084613780369190740471379,15489947613590536090883044801577819257584454479282387976984612952687500878469
btc-updown-15m-1773251100,1773251100,2026-03,1,98705383398839426320499275027716294133168129656290720417876833706574524746060,57257975603673111521023880418302797905228877520389211275818557188124145161245
btc-updown-15m-1773252000,1773252000,2026-03,1,59064117324554876382213346628961952990485919256289941978172726298060651635312,109084357181620426377004523161420056896442173183746054964960724556487624432746
btc-updown-15m-1773252900,1773252900,2026-03,1,83316291792684878800557912359544426130434830515986904141350966882471332562821,37638620893239404229901080498197490899498962718515016056879850245110128472195
btc-updown-15m-1773253800,1773253800,2026-03,1,33000454143773755081691227093134435090472592826894775055403182270894896374305,107396301521894850869552145024430813757858716246902768247368804500469394992437
btc-updown-15m-1773254700,1773254700,2026-03,0,82500394225836125571203030094130919764591115280293431711367132607096470889060,1269516375423797767845315656659484129893666874136718027788020913382505826438
btc-updown-15m-1773255600,1773255600,2026-03,1,23205074187763804186175281013845911648422180844263133784642723977392003673271,9992207301193566825277782192959466112528377512725163133820036856350168770007
btc-updown-15m-1773256500,1773256500,2026-03,0,112798867529529032662682685186039139711949173499427260747028964628314099352173,77610676729770724597196684472232628926496615154690932384224195724734279137779
btc-updown-15m-1773257400,1773257400,2026-03,0,848417083644509231606094051907270112856461031991010157054902579951877009347,83234931629099400731983677714801166232762845275253424300473501147194184187810
btc-updown-15m-1773258300,1773258300,2026-03,1,60777719118219903554785168499110719856306964438510549798640392328038567373199,98607890592752771439389434002819937247604842089837720752789974708576138224720
btc-updown-15m-1773259200,1773259200,2026-03,1,91603998413540011252350309203243998442679013383671893165644367093542769369592,58812934955106880721833154129612420443194483771222105519450135099906782494260
